No.;NIT;RAZON SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;"INGRESOS OPERACIONALES
2018*";GANANCIA (PERDIDA) 2018;TOTAL ACTIVOS 2018;TOTAL PASIVOS 2018;TOTAL PATRIMONIO 2018;"INGRESOS OPERACIONALES
2017*";GANANCIA (PERDIDA) 2017;TOTAL ACTIVOS 2017;TOTAL PASIVOS 2017;TOTAL PATRIMONIO 2017;GRUPO EN NIIF
928;890,920,043;TENNIS S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;C1410 - Confección de prendas de vestir, excepto prendas de piel;MANUFACTURA;144,419,681;-11,965,001;278,921,879;203,061,500;75,860,379;163,736,834;-994,173;255,460,065;161,125,652;94,334,413;NIIF PLENAS-GRUPO 1
929;822,007,117;DISTRIBUCIONES LA NIEVE LTDA;SUPERSOCIEDADES;Otros;META;VILLAVICENCIO-META;G4690 - Comercio al por mayor no especializado;COMERCIO;144,346,446;1,655,113;76,514,186;58,073,963;18,440,223;138,770,952;688,220;70,291,299;53,506,110;16,785,189;NIIF PYMES-GRUPO 2
930;890,906,119;PLASTIQUIMICA SAS;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;SABANETA-ANTIOQUIA;C2221 - Fabricación de formas básicas de plástico;MANUFACTURA;144,248,203;4,538,219;156,655,327;82,618,419;74,036,908;132,315,738;7,750,253;149,163,361;79,664,673;69,498,688;NIIF PLENAS-GRUPO 1
931;890,936,071;AGROPECUARIA SAN FERNANDO S.A.S;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;AMAGA-ANTIOQUIA;C3290 - Otras industrias manufactureras n.c.p.;MANUFACTURA;144,212,244;11,207,563;154,822,231;59,560,074;95,262,157;141,177,710;17,932,694;152,841,650;60,537,056;92,304,594;NIIF PYMES-GRUPO 2
932;891,600,091;CCF DEL CHOCO;SUPERSALUD;Costa Pacífica;CHOCO;QUIBDO;Q8699- Otras actividades de atencion de la salud humana;SERVICIOS;143,910,734.19;2,214,147.58;26,520,742.21;30,713,493.87;-4,192,751.67;122,445,726.58;2,301,800.79;19,884,339.54;32,049,417.77;-12,165,078.23;NIIF PYMES-GRUPO 2
933;900,351,736;DREAM REST COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;MOSQUERA-CUNDINAMARCA;C3120 - Fabricación de colchones y somieres;MANUFACTURA;143,869,253;6,979,075;125,878,972;86,882,196;38,996,776;90,740,310;2,936,777;61,821,795;42,329,947;19,491,848;NIIF PYMES-GRUPO 2
934;800,161,633;CONSTRUCCIONES LAS GALIAS SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4111 - Construcción de edificios residenciales;CONSTRUCCIÓN;143,778,246;88,716,667;1,011,143,267;450,701,788;560,441,479;76,582,343;40,118,088;877,802,139;397,836,085;479,966,054;NIIF PYMES-GRUPO 2
935;860,002,097;SEISSA S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;M7010 - Actividades de administración empresarial;SERVICIOS;143,755,034;142,294,294;1,182,998,929;15,418,578;1,167,580,351;104,837,312;103,423,304;1,040,115,994;15,031,184;1,025,084,810;NIIF PLENAS-GRUPO 1
936;806,013,773;SOCIEDAD DE COMERCIALIZACION INTERNACIONAL RECYCLABLES SAS;SUPERSOCIEDADES;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;G4665 - Comercio al por mayor de desperdicios, desechos y chatarra;COMERCIO;143,690,070;834,688;22,666,159;6,943,645;15,722,514;143,497,683;1,281,884;20,652,603;8,520,642;12,131,961;NIIF PYMES-GRUPO 2
937;890,301,753;SI SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;G4751 - Comercio al por menor de productos textiles en establecimientos especializados;COMERCIO;143,205,789;5,629,774;102,662,048;54,373,744;48,288,304;138,023,400;7,047,433;95,288,574;44,942,904;50,345,670;NIIF PLENAS-GRUPO 1
938;890,201,201;OTACC S.A.;SUPERSOCIEDADES;Centro - Oriente;SANTANDER;BUCARAMANGA-SANTANDER;F4290 - Construcción de otras obras de ingeniería civil;CONSTRUCCIÓN;143,187,284;7,104,379;73,606,275;32,124,498;41,481,777;39,720,486;3,154,145;49,254,017;14,876,619;34,377,398;NIIF PLENAS-GRUPO 1
939;860,022,207;ARYSTA LIFESCIENCE COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados;MANUFACTURA;142,863,764;11,285,013;100,040,857;47,707,725;52,333,132;129,155,093;16,055,438;106,525,323;43,777,204;62,748,119;NIIF PLENAS-GRUPO 1
940;900,757,947;"""GE HELATHCARE COLOMBIA S.A.S..
""";SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.;COMERCIO;142,717,931;7,546,960;164,893,216;78,291,416;86,601,800;115,613,963;10,270,702;160,774,664;63,881,536;96,893,128;NIIF PYMES-GRUPO 2
941;800,026,404;AUTOMOTORES LA FLORESTA S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;142,643,038;408,376;79,789,196;54,567,758;25,221,438;78,356,509;-95,745;50,969,872;26,156,810;24,813,062;NIIF PYMES-GRUPO 2
942;890,307,885;PLASTICOS ESPECIALES SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;YUMBO-VALLE;C2229 - Fabricación de artículos de plástico n.c.p.;MANUFACTURA;142,454,872;4,228,113;194,301,725;91,651,011;102,650,714;126,303,609;4,871,597;167,447,869;78,003,891;89,443,978;NIIF PLENAS-GRUPO 1
943;890,917,465;GRIFFITH FOODS S.A.S.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MARINILLA-ANTIOQUIA;C1089 - Elaboración de otros productos alimenticios n.c.p.;MANUFACTURA;142,442,377;7,096,665;77,072,124;34,630,741;42,441,383;125,855,662;4,327,204;65,822,158;30,477,440;35,344,718;NIIF PLENAS-GRUPO 1
944;890,300,208;ARROCERA LA ESMERALDA SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;JAMUNDI-VALLE;C1051 - Elaboración de productos de molinería;MANUFACTURA;142,377,624;629,841;110,312,791;75,225,216;35,087,575;6,311,319;2,591,620;111,088,305;82,320,518;28,767,787;NIIF PYMES-GRUPO 2
945;890,503,314;CERAMICA ITALIA SA;SUPERSOCIEDADES;Centro - Oriente;NORTE DE SANTANDER;CUCUTA-NORTE DE SANTANDER;C2392 - Fabricación de materiales de arcilla para la construcción;MANUFACTURA;141,951,401;458,213;149,858,804;49,713,127;100,145,677;136,093,538;3,250,460;150,924,560;49,020,092;101,904,468;NIIF PYMES-GRUPO 2
946;860,513,290;PRODUCTORES DE ENVASES FARMACEUTICOS SAS PROENFAR SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2229 - Fabricación de artículos de plástico n.c.p.;MANUFACTURA;141,928,021;133,152;240,720,496;133,251,763;107,468,733;145,104,928;5,063,020;236,626,675;129,815,807;106,810,868;NIIF PLENAS-GRUPO 1
947;800,232,356;FAJOBE SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;COTA-CUNDINAMARCA;G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción;COMERCIO;141,699,152;1,445,107;170,729,507;131,208,067;39,521,440;127,522,919;2,030,932;173,137,729;135,225,246;37,912,483;NIIF PLENAS-GRUPO 1
948;817,002,544;SUPERMERCADOS EL RENDIDOR S A;SUPERSOCIEDADES;Costa Pacífica;CAUCA;CORINTO-CAUCA;G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco;COMERCIO;141,500,798;-91,916;38,552,474;35,795,051;2,757,423;135,822,884;-318,597;37,013,912;34,164,573;2,849,339;NIIF PYMES-GRUPO 2
949;900,208,029;Logytech Mobile SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;COTA-CUNDINAMARCA;N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.;SERVICIOS;140,996,159;-5,442,255;70,207,409;70,172,938;34,471;173,352,313;-4,155,100;80,197,592;75,290,544;4,907,048;NIIF PLENAS-GRUPO 1
950;891,900,196;INGENIO CARMELITA S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;TULUA-VALLE;C1071 - Elaboración y refinación de azúcar;MANUFACTURA;140,990,619;-6,676,958;213,348,031;104,721,595;108,626,436;149,838,589;-4,740,966;207,460,936;95,970,897;111,490,039;NIIF PLENAS-GRUPO 1
951;900,484,906;PALMAR DE ALTAMIRA S.A.S.;SUPERSOCIEDADES;Costa Pacífica;VALLE;PALMIRA-VALLE;C1030 - Elaboración de aceites y grasas de origen vegetal y animal;MANUFACTURA;140,981,076;17,058,911;217,789,029;108,714,206;109,074,823;147,083,793;4,860,124;200,446,713;105,605,524;94,841,189;NIIF PLENAS-GRUPO 1
952;890,900,098;LANDERS Y CIA S.A. S;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;C2750 - Fabricación de aparatos de uso doméstico;MANUFACTURA;140,661,243;2,869,393;96,698,718;58,580,140;38,118,578;140,735,077;2,908,764;97,643,876;62,394,690;35,249,186;NIIF PLENAS-GRUPO 1
953;860,025,461;COMPAÑIA COMERCIAL E INDUSTRIAL LA SABANA AVESCO SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;I5611 - Expendio a la mesa de comidas preparadas;SERVICIOS;140,647,256;-3,661,693;93,657,840;83,029,142;10,628,698;149,461,917;-9,408,177;92,285,084;77,531,102;14,753,982;NIIF PLENAS-GRUPO 1
954;900,691,280;NITRO ENERGY COLOMBIA SAS E.S.P;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;D3511 - Generación de energía eléctrica;SERVICIOS;140,443,782;5,028,868;71,950,588;56,632,328;15,318,260;18,081,555;966,880;24,665,515;13,505,940;11,159,575;NIIF PYMES-GRUPO 2
955;800,103,903;QUAD GRAPHICS COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1811 - Actividades de impresión;MANUFACTURA;140,129,434;-6,004,281;103,680,466;84,493,473;19,186,993;153,804,097;-458,613;113,044,431;85,408,651;27,635,780;NIIF PLENAS-GRUPO 1
956;830,122,365;PANASONIC DE COLOMBIA S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;COTA-CUNDINAMARCA;G4690 - Comercio al por mayor no especializado;COMERCIO;139,878,820;-912,591;62,178,571;61,101,279;1,077,292;163,393,330;-485,122;52,572,565;50,582,682;1,989,883;NIIF PLENAS-GRUPO 1
957;891,856,457;INVERSIONES ELDORADO S.A.S;SUPERSOCIEDADES;Centro - Oriente;BOYACA;DUITAMA-BOYACA;A0145 - Cría de aves de corral;AGROPECUARIO;139,872,178;8,900,116;114,804,131;60,061,804;54,742,327;125,016,533;8,296,227;106,230,491;48,302,745;57,927,746;NIIF PYMES-GRUPO 2
958;802,000,849;JANNA MOTORS SAS;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;139,153,970;134,830;113,055,446;63,453,378;49,602,068;146,085,407;1,440,830;106,380,395;56,934,625;49,445,770;NIIF PYMES-GRUPO 2
959;800,230,546;SERVINCLUIDOS LTDA;SUPERSOCIEDADES;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;I5511 - Alojamiento en hoteles;SERVICIOS;139,135,365;9,221,425;224,101,602;148,414,665;75,686,937;139,098,227;10,480,698;455,004,997;388,532,817;66,472,180;NIIF PLENAS-GRUPO 1
960;900,825,753;ESTRATEGIA Y COMERCIO SAS;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil;CONSTRUCCIÓN;139,103,542;29,515,783;124,366,159;68,224,011;56,142,148;24,630;674,537;147,349,050;120,722,685;26,626,365;NIIF PYMES-GRUPO 2
961;900,623,530;CUMMINS COLOMBIA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;FUNZA-CUNDINAMARCA;G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores;COMERCIO;138,635,324;-681,414;155,635,804;60,456,577;95,179,227;113,442,229;3,705,967;126,963,530;36,429,884;90,533,646;NIIF PLENAS-GRUPO 1
962;900,292,211;REFINADORA NACIONAL DE ACEITES Y GRASAS SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;CANDELARIA-VALLE;C1030 - Elaboración de aceites y grasas de origen vegetal y animal;MANUFACTURA;138,631,679;2,215,199;50,141,669;27,458,922;22,682,747;118,920,274;615,448;64,661,196;39,693,648;24,967,548;NIIF PLENAS-GRUPO 1
963;900,329,780;PETROELECTRICA DE LOS LLANOS LTD SUCURSAL COLOMBIA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;D3512 - Transmisión de energía eléctrica;SERVICIOS;138,608,049;-2,411,535;478,281,934;342,772,825;135,509,109;95,573,578;40,766,225;295,507,415;309,400,729;-13,893,314;NIIF PLENAS-GRUPO 1
964;800,187,974;COLOMBIA ENERGY DEVELOPMENT CO;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;138,519,871;23,721,803;277,622,580;109,259,992;168,362,588;129,448,518;28,011,281;171,200,500;52,337,205;118,863,295;NIIF PLENAS-GRUPO 1
965;823,004,536;Comunicaciones del Caribe sas;SUPERSOCIEDADES;Costa Atlántica;SUCRE;SINCELEJO-SUCRE;G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados;COMERCIO;138,515,070;2,425,068;21,136,907;17,864,292;3,272,615;69,234,745;1,300,843;10,944,209;7,166,032;3,778,177;NIIF PYMES-GRUPO 2
966;900,658,497;AMGEN BIOTECNOLOGICA S A S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico;MANUFACTURA;138,389,823;4,488,918;110,027,517;81,414,492;28,613,025;118,314,611;1,352,012;91,467,485;72,868,866;18,598,619;NIIF PLENAS-GRUPO 1
967;830,025,281;ANNAR DIAGNOSTICA IMPORT SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4690 - Comercio al por mayor no especializado;COMERCIO;138,344,018;12,714,778;131,655,959;58,866,362;72,789,597;114,012,005;8,291,359;105,217,170;45,142,350;60,074,820;NIIF PLENAS-GRUPO 1
968;860,090,365;AAK COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1030 - Elaboración de aceites y grasas de origen vegetal y animal;MANUFACTURA;138,314,459;-4,571,671;104,978,593;107,157,987;-2,179,394;135,632,430;-6,633,941;97,366,688;93,150,648;4,216,040;NIIF PLENAS-GRUPO 1
969;800,125,313;SUMMAR PROCESOS SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;N8129 - Otras actividades de limpieza de edificios e instalaciones industriales;SERVICIOS;138,093,114;2,095,165;35,349,954;27,755,055;7,594,899;97,459,839;1,127,487;22,465,855;15,953,901;6,511,954;NIIF PLENAS-GRUPO 1
970;860,015,204;CIPLAS SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir;MANUFACTURA;137,907,665;273,396;61,625,355;43,378,756;18,246,599;126,356,699;1,072,527;54,219,269;36,104,737;18,114,532;NIIF PYMES-GRUPO 2
971;800,148,972;SERVIOLA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N7820 - Actividades de agencias de empleo temporal;SERVICIOS;137,864,826;601,338;23,151,697;10,845,061;12,306,636;146,108,904;1,057,890;27,535,723;15,830,425;11,705,298;NIIF PYMES-GRUPO 2
972;890,942,310;AYURA MOTOR S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;137,839,000;524,000;90,463,000;45,680,000;44,783,000;136,683,000;2,252,000;81,204,000;41,945,000;39,259,000;NIIF PYMES-GRUPO 2
973;800,148,462;C.I CARBONES DE SANTANDER S.A.S;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;137,449,912;5,937,653;91,412,086;53,790,491;37,621,595;110,121,544;-3,480,911;87,589,590;55,905,648;31,683,942;NIIF PLENAS-GRUPO 1
974;817,000,771;QUIMICOS DEL CAUCA S.A.S;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;C2011 - Fabricación de sustancias y productos químicos básicos;MANUFACTURA;137,378,754;7,825,872;89,243,450;68,155,573;21,087,877;93,736,768;5,501,402;61,657,056;37,072,044;24,585,012;NIIF PLENAS-GRUPO 1
975;830,011,337;CLARIANT COLOMBIA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;COTA-CUNDINAMARCA;G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario;COMERCIO;137,278,258;13,474,547;97,650,744;43,006,139;54,644,605;136,318,943;16,058,478;98,750,227;37,580,169;61,170,058;NIIF PLENAS-GRUPO 1
976;822,000,851;DISTRIBUCIONES HERNANDEZ GOMEZ LTDA;SUPERSOCIEDADES;Otros;META;VILLAVICENCIO-META;G4731 - Comercio al por menor de combustible para automotores;COMERCIO;137,185,922;276,396;26,577,677;20,416,006;6,161,671;121,941,844;-120,103;25,809,047;19,945,057;5,863,990;NIIF PYMES-GRUPO 2
977;830,065,609;CHANEME COMERCIAL SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores;COMERCIO;137,048,690;18,901,401;159,260,485;90,304,735;68,955,750;125,702,626;10,323,288;163,882,633;113,887,717;49,994,916;NIIF PLENAS-GRUPO 1
978;800,162,612;ACCIONES Y SERVICIOS SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;N7721 - Alquiler y arrendamiento de equipo recreativo y deportivo;SERVICIOS;136,990,220;-3,010,269;60,188,585;55,640,186;4,548,399;161,234,992;-2,262,536;69,323,907;61,765,239;7,558,668;NIIF PLENAS-GRUPO 1
979;890,404,383;ATIEMPO S.A.S;SUPERSOCIEDADES;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;N7820 - Actividades de agencias de empleo temporal;SERVICIOS;136,966,252;10,285,224;34,492,452;22,169,675;12,322,777;113,787,108;11,039,937;33,775,995;21,164,091;12,611,904;NIIF PYMES-GRUPO 2
980;806,009,543;UFINET COLOMBIA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6190 - Otras actividades de telecomunicaciones;SERVICIOS;136,826,756;21,173,807;265,786,283;209,128,544;56,657,739;107,695,331;19,975,071;234,543,923;189,846,950;44,696,973;NIIF PLENAS-GRUPO 1
981;890,904,138;AMTEX S.A.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;C2029 - Fabricación de otros productos químicos n.c.p.;MANUFACTURA;136,736,968;-609,009;193,809,806;72,396,829;121,412,977;119,837,963;3,849,147;163,447,192;41,384,982;122,062,210;NIIF PLENAS-GRUPO 1
982;860,005,080;THOMAS GREG & SONS DE COLOMBIA  S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1811 - Actividades de impresión;MANUFACTURA;136,359,907;2,731,297;157,638,108;99,651,450;57,986,658;114,787,057;4,828,944;154,818,442;98,007,804;56,810,638;NIIF PLENAS-GRUPO 1
983;900,235,088;TECPETROL COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;136,252,311;-31,951,896;106,962,075;53,242,979;53,719,096;77,623,658;-24,496,631;138,177,015;56,600,966;81,576,049;NIIF PLENAS-GRUPO 1
984;800,255,713;PRODUCTOS LACTEOS COLFRANCE CPS EN C EN REORGANIZACION;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;FUQUENE-CUNDINAMARCA;C1040 - Elaboración de productos lácteos;MANUFACTURA;136,218,464;6,803,285;61,062,518;49,285,792;11,776,726;87,187,177;3,165,715;34,829,039;29,855,598;4,973,441;NIIF PYMES-GRUPO 2
985;811,029,972;ALIANZA MAYORISTA S.A.S;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ITAGUI-ANTIOQUIA;G4632 - Comercio al por mayor de bebidas y tabaco;COMERCIO;136,214,120;2,219,384;256,284,052;233,351,153;22,932,899;137,188,147;2,297,116;181,855,450;161,141,934;20,713,516;NIIF PYMES-GRUPO 2
986;890,105,652;ROYAL FILMS SAS;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;J5914 - Actividades de exhibición de películas cinematográficas y videos;SERVICIOS;135,863,050;4,272,932;221,809,879;118,752,926;103,056,953;125,823,654;4,034,410;220,860,439;122,084,205;98,776,234;NIIF PYMES-GRUPO 2
987;832,001,292;EMPOLLADORA  COLOMBIANA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;A0145 - Cría de aves de corral;AGROPECUARIO;135,853,449;11,047,048;33,729,025;15,687,042;18,041,983;119,277,214;6,641,321;36,121,705;22,685,448;13,436,257;NIIF PYMES-GRUPO 2
988;800,019,615;SYMRISE LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2029 - Fabricación de otros productos químicos n.c.p.;MANUFACTURA;135,532,918;18,880,233;126,774,832;28,774,170;98,000,662;124,447,854;18,364,608;116,213,100;32,265,241;83,947,859;NIIF PLENAS-GRUPO 1
989;830,063,800;COVAL COMERCIAL S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;COTA-CUNDINAMARCA;G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción;COMERCIO;135,509,104;2,554,165;41,639,619;30,836,368;10,803,251;134,418,048;-43,311,799;43,228,683;32,767,434;10,461,249;NIIF PYMES-GRUPO 2
990;860,001,999;LUCTA gRANCOLOMBIANA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;TOCANCIPA-CUNDINAMARCA;C2030 - Fabricación de fibras sintéticas y artificiales;MANUFACTURA;135,391,271;16,758,196;124,484,075;49,395,643;75,088,432;119,064,839;14,185,675;108,986,893;34,816,797;74,170,096;NIIF PLENAS-GRUPO 1
991;800,035,290;EUROCERAMICA S.A., EN REORGANIZACION;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;GUARNE-ANTIOQUIA;C2392 - Fabricación de materiales de arcilla para la construcción;MANUFACTURA;135,225,742;-4,106,882;201,649,091;124,739,494;76,909,597;134,887,892;-1,788,033;199,316,647;118,466,097;80,850,550;NIIF PLENAS-GRUPO 1
992;890,101,676;FABRICA DE BOLSAS DE PAPEL UNIBOL SAS;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;SOLEDAD-ATLANTICO;C1709 - Fabricación de otros artículos de papel y cartón;MANUFACTURA;135,081,369;8,940,673;148,417,865;67,531,431;80,886,434;123,380,001;7,840,026;137,360,741;59,054,067;78,306,674;NIIF PLENAS-GRUPO 1
993;860,053,831;COMERCIAL ALLAN SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;COTA-CUNDINAMARCA;C1040 - Elaboración de productos lacteos;MANUFACTURA;134,870,575;3,552,929;80,352,590;65,458,816;14,893,774;122,504,924;2,577,630;64,271,190;50,574,909;13,696,281;NIIF PYMES-GRUPO 2
994;890,915,475;Empaquetaduras y Empaques S.A.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;G4690 - Comercio al por mayor no especializado;COMERCIO;134,798,257;5,280,745;104,499,633;66,635,541;37,864,092;119,437,684;3,934,902;92,759,282;57,965,935;34,793,347;NIIF PLENAS-GRUPO 1
995;830,513,134;VD EL MUNDO A SUS PIES;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4722 - Comercio al por menor de leche, productos lácteos y huevos, en establecimientos especializados;COMERCIO;134,789,210;-27,314,917;115,134,427;288,501,599;-173,367,172;137,344,733;-34,931,465;110,388,925;256,402,456;-146,013,531;NIIF PLENAS-GRUPO 1
996;830,041,054;Diebold Colombia S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;S9511 - Mantenimiento y reparación de computadores y de equipo periférico;SERVICIOS;134,550,721;9,634,217;95,397,203;55,156,936;40,240,267;142,489,668;14,689,718;130,208,468;99,602,418;30,606,050;NIIF PLENAS-GRUPO 1
997;860,002,274;ETERNA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2219 - Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.;MANUFACTURA;134,491,689;1,703,162;207,154,183;102,318,836;104,835,347;114,466,490;3,998,609;174,681,846;76,929,202;97,752,644;NIIF PLENAS-GRUPO 1
998;800,000,750;Petrosantander (Colombia) Inc;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;134,466,854;35,301,665;360,630,669;146,227,580;214,403,089;111,594,829;1,895,707;333,195,657;130,526,706;202,668,951;NIIF PYMES-GRUPO 2
